cost_bps,periods,gross_bps,net_bps,turnover,sharpe_per_bar,sharpe_annual,t_stat_net,cumulative_net,max_drawdown,losing_bars,breakeven_bps
0,107,21.30637599644107,21.30637599644107,1.7245677959934715,0.9992638727505245,97.7850033491475,10.33646587331126,0.2554520260009723,-0.003581896975809018,0.17757009345794392,12.35461780391597
1,107,21.30637599644107,19.581808200447604,1.7245677959934715,0.9184106492640288,89.87294633896656,9.500113626316715,0.23254408266435145,-0.00390795991577908,0.205607476635514,12.35461780391597
2,107,21.30637599644107,17.857240404454128,1.7245677959934715,0.8375278261477876,81.95799279667558,8.663455198371304,0.21005028247774704,-0.004233969522415948,0.22429906542056074,12.35461780391597
5,107,21.30637599644107,12.683537016473714,1.7245677959934715,0.5947729476993165,58.20271929042325,6.152379210248498,0.14498022202096128,-0.005211678342326165,0.27102803738317754,12.35461780391597
10,107,21.30637599644107,4.0606980365063565,1.7245677959934715,0.19025397459686297,18.61769053246612,1.9680024158876699,0.044146002274582985,-0.008414827285818438,0.38317757009345793,12.35461780391597
15,107,21.30637599644107,-4.562140943461001,1.7245677959934715,-0.21340648011736893,-20.88332615845162,-2.2074937952123657,-0.04788414532056462,-0.05808477052279737,0.5607476635514018,12.35461780391597
20,107,21.30637599644107,-13.184979923428358,1.7245677959934715,-0.6153339934658812,-60.21476233928414,-6.365064321440091,-0.1318722760739256,-0.13369331045527855,0.7383177570093458,12.35461780391597
30,107,21.30637599644107,-30.43065788336308,1.7245677959934715,-1.4106085317257548,-138.0379735129042,-14.591448111349038,-0.2784493443318886,-0.2782612158653198,0.9439252336448598,12.35461780391597
